Region,Descripcion,Periodo_2023,Periodo_2024,Porcentaje_variacion
Jerez de la Frontera,    10. TrÃ¡fico de drogas,15.0,26.0,73.3
Jerez de la Frontera,    11. Resto de criminalidad convencional,1258.0,1054.0,-16.2
Jerez de la Frontera,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),637.0,754.0,18.4
Jerez de la Frontera,    12.-Estafas informÃ¡ticas,550.0,660.0,20.0
Jerez de la Frontera,    13.-Otros ciberdelitos,87.0,94.0,8.0
Jerez de la Frontera,    III. TOTAL INFRACCIONES PENALES,2910.0,2762.0,-5.1
Línea de la Concepción,    I. CRIMINALIDAD CONVENCIONAL,437.0,600.0,37.3
Línea de la Concepción,    1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
Línea de la Concepción,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
Línea de la Concepción,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,9.0,14.0,55.6
Línea de la Concepción,    4. Secuestro,0.0,0.0,0.0
Línea de la Concepción,    5. Delitos contra la libertad sexual,5.0,7.0,40.0
Línea de la Concepción,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,3.0,50.0
Línea de la Concepción,    5.2.-Resto de delitos contra la libertad sexual,3.0,4.0,33.3
Línea de la Concepción,    6. Robos con violencia e intimidaciÃ³n,10.0,11.0,10.0
Línea de la Concepción,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,10.0,12.0
Línea de la Concepción,    7.1.-Robos con fuerza en domicilios,4.0,5.0,25.0
Línea de la Concepción,    8. Hurtos,60.0,126.0,110.0
Línea de la Concepción,    9. Sustracciones de vehÃ­culos,8.0,11.0,37.5
Línea de la Concepción,    10. TrÃ¡fico de drogas,13.0,6.0,-53.8
Línea de la Concepción,    11. Resto de criminalidad convencional,321.0,412.0,28.3
Línea de la Concepción,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),93.0,62.0,-33.3
Línea de la Concepción,    12.-Estafas informÃ¡ticas,86.0,53.0,-38.4
Línea de la Concepción,    13.-Otros ciberdelitos,7.0,9.0,28.6
Línea de la Concepción,    III. TOTAL INFRACCIONES PENALES,530.0,662.0,24.9
Puerto de Santa María,    I. CRIMINALIDAD CONVENCIONAL,791.0,872.0,10.2
Puerto de Santa María,    1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
Puerto de Santa María,    2. Homicidios dolosos y asesinatos en grado tentativa,3.0,2.0,-33.3
Puerto de Santa María,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,10.0,13.0,30.0
Puerto de Santa María,    4. Secuestro,0.0,0.0,0.0
Puerto de Santa María,    5. Delitos contra la libertad sexual,10.0,6.0,-40.0
Puerto de Santa María,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,1.0,-50.0
Puerto de Santa María,    5.2.-Resto de delitos contra la libertad sexual,8.0,5.0,-37.5
Puerto de Santa María,    6. Robos con violencia e intimidaciÃ³n,13.0,11.0,-15.4
Puerto de Santa María,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,34.0,53.0
Puerto de Santa María,    7.1.-Robos con fuerza en domicilios,27.0,34.0,25.9
Puerto de Santa María,    8. Hurtos,194.0,226.0,16.5
Puerto de Santa María,    9. Sustracciones de vehÃ­culos,21.0,25.0,19.0
Puerto de Santa María,    10. TrÃ¡fico de drogas,12.0,6.0,-50.0
Puerto de Santa María,    11. Resto de criminalidad convencional,493.0,530.0,7.5
Puerto de Santa María,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),209.0,251.0,20.1
Puerto de Santa María,    12.-Estafas informÃ¡ticas,187.0,229.0,22.5
Puerto de Santa María,    13.-Otros ciberdelitos,22.0,22.0,0.0
Puerto de Santa María,    III. TOTAL INFRACCIONES PENALES,1000.0,1123.0,12.3
Puerto Real,    I. CRIMINALIDAD CONVENCIONAL,320.0,226.0,-29.4
Puerto Real,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Puerto Real,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Puerto Real,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,3.0,0.0
Puerto Real,    4. Secuestro,0.0,0.0,0.0
Puerto Real,    5. Delitos contra la libertad sexual,0.0,2.0,100.0
Puerto Real,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Puerto Real,    5.2.-Resto de delitos contra la libertad sexual,0.0,2.0,100.0
Puerto Real,    6. Robos con violencia e intimidaciÃ³n,6.0,1.0,-83.3
Puerto Real,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,14.0,12.0
Puerto Real,    7.1.-Robos con fuerza en domicilios,11.0,7.0,-36.4
Puerto Real,    8. Hurtos,99.0,47.0,-52.5
Puerto Real,    9. Sustracciones de vehÃ­culos,7.0,4.0,-42.9
Puerto Real,    10. TrÃ¡fico de drogas,0.0,2.0,100.0
Puerto Real,    11. Resto de criminalidad convencional,191.0,155.0,-18.8
Puerto Real,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),97.0,104.0,7.2
Puerto Real,    12.-Estafas informÃ¡ticas,87.0,89.0,2.3
Puerto Real,    13.-Otros ciberdelitos,10.0,15.0,50.0
Puerto Real,    III. TOTAL INFRACCIONES PENALES,417.0,330.0,-20.9
Rota,    I. CRIMINALIDAD CONVENCIONAL,315.0,268.0,-14.9
Rota,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Rota,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Rota,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,4.0,5.0,25.0
Rota,    4. Secuestro,0.0,0.0,0.0
Rota,    5. Delitos contra la libertad sexual,4.0,4.0,0.0
Rota,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,1.0,100.0
Rota,    5.2.-Resto de delitos contra la libertad sexual,4.0,3.0,-25.0
Rota,    6. Robos con violencia e intimidaciÃ³n,3.0,4.0,33.3
Rota,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,36.0,10.0
Rota,    7.1.-Robos con fuerza en domicilios,34.0,9.0,-73.5
Rota,    8. Hurtos,79.0,58.0,-26.6
Rota,    9. Sustracciones de vehÃ­culos,8.0,7.0,-12.5
Rota,    10. TrÃ¡fico de drogas,3.0,1.0,-66.7
Rota,    11. Resto de criminalidad convencional,178.0,179.0,0.6
Rota,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),84.0,80.0,-4.8
Rota,    12.-Estafas informÃ¡ticas,81.0,76.0,-6.2
Rota,    13.-Otros ciberdelitos,3.0,4.0,33.3
Rota,    III. TOTAL INFRACCIONES PENALES,399.0,348.0,-12.8
San Fernando,    I. CRIMINALIDAD CONVENCIONAL,826.0,710.0,-14.0
San Fernando,    1. Homicidios dolosos y asesinatos consumados,0.0,6.0,100.0
San Fernando,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
San Fernando,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,8.0,3.0,-62.5
San Fernando,    4. Secuestro,0.0,0.0,0.0
San Fernando,    5. Delitos contra la libertad sexual,4.0,3.0,-25.0
San Fernando,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
San Fernando,    5.2.-Resto de delitos contra la libertad sexual,4.0,3.0,-25.0
San Fernando,    6. Robos con violencia e intimidaciÃ³n,6.0,20.0,233.3
San Fernando,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,37.0,19.0
San Fernando,    7.1.-Robos con fuerza en domicilios,9.0,9.0,0.0
San Fernando,    8. Hurtos,320.0,198.0,-38.1
San Fernando,    9. Sustracciones de vehÃ­culos,19.0,19.0,0.0
San Fernando,    10. TrÃ¡fico de drogas,1.0,3.0,200.0
San Fernando,    11. Resto de criminalidad convencional,431.0,438.0,1.6
San Fernando,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),276.0,346.0,25.4
San Fernando,    12.-Estafas informÃ¡ticas,243.0,308.0,26.7
San Fernando,    13.-Otros ciberdelitos,33.0,38.0,15.2
San Fernando,    III. TOTAL INFRACCIONES PENALES,1102.0,1056.0,-4.2
San Roque,    I. CRIMINALIDAD CONVENCIONAL,338.0,325.0,-3.8
San Roque,    1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
San Roque,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
San Roque,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,6.0,9.0,50.0
San Roque,    4. Secuestro,0.0,0.0,0.0
San Roque,    5. Delitos contra la libertad sexual,9.0,2.0,-77.8
San Roque,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
San Roque,    5.2.-Resto de delitos contra la libertad sexual,9.0,2.0,-77.8
San Roque,    6. Robos con violencia e intimidaciÃ³n,1.0,5.0,400.0
San Roque,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,13.0,27.0
San Roque,    7.1.-Robos con fuerza en domicilios,8.0,20.0,150.0
San Roque,    8. Hurtos,48.0,33.0,-31.3
San Roque,    9. Sustracciones de vehÃ­culos,4.0,6.0,50.0
San Roque,    10. TrÃ¡fico de drogas,10.0,3.0,-70.0
San Roque,    11. Resto de criminalidad convencional,247.0,239.0,-3.2
San Roque,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),72.0,82.0,13.9
San Roque,    12.-Estafas informÃ¡ticas,61.0,68.0,11.5
San Roque,    13.-Otros ciberdelitos,11.0,14.0,27.3
San Roque,    III. TOTAL INFRACCIONES PENALES,410.0,407.0,-0.7
Sanlúcar de Barrameda,    I. CRIMINALIDAD CONVENCIONAL,722.0,578.0,-19.9
Sanlúcar de Barrameda,    1. Homicidios dolosos y asesinatos consumados,0.0,1.0,100.0
Sanlúcar de Barrameda,    2. Homicidios dolosos y asesinatos en grado tentativa,5.0,1.0,-80.0
Sanlúcar de Barrameda,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,4.0,9.0,125.0
Sanlúcar de Barrameda,    4. Secuestro,0.0,0.0,0.0
Sanlúcar de Barrameda,    5. Delitos contra la libertad sexual,6.0,3.0,-50.0
Sanlúcar de Barrameda,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,0.0,-100.0
Sanlúcar de Barrameda,    5.2.-Resto de delitos contra la libertad sexual,5.0,3.0,-40.0
Sanlúcar de Barrameda,    6. Robos con violencia e intimidaciÃ³n,9.0,10.0,11.1
Sanlúcar de Barrameda,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,61.0,31.0
Sanlúcar de Barrameda,    7.1.-Robos con fuerza en domicilios,34.0,23.0,-32.4
Sanlúcar de Barrameda,    8. Hurtos,174.0,157.0,-9.8
Sanlúcar de Barrameda,    9. Sustracciones de vehÃ­culos,22.0,22.0,0.0
Sanlúcar de Barrameda,    10. TrÃ¡fico de drogas,17.0,13.0,-23.5
Sanlúcar de Barrameda,    11. Resto de criminalidad convencional,424.0,331.0,-21.9
Sanlúcar de Barrameda,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),168.0,186.0,10.7
Sanlúcar de Barrameda,    12.-Estafas informÃ¡ticas,146.0,162.0,11.0
Sanlúcar de Barrameda,    13.-Otros ciberdelitos,22.0,24.0,9.1
Sanlúcar de Barrameda,    III. TOTAL INFRACCIONES PENALES,890.0,764.0,-14.2
Provincia de Córdoba,    I. CRIMINALIDAD CONVENCIONAL,5801.0,5876.0,1.3
Provincia de Córdoba,    1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
Provincia de Córdoba,    2. Homicidios dolosos y asesinatos en grado tentativa,7.0,0.0,-100.0
Provincia de Córdoba,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,80.0,86.0,7.5
Provincia de Córdoba,    4. Secuestro,0.0,0.0,0.0
Provincia de Córdoba,    5. Delitos contra la libertad sexual,49.0,59.0,20.4
Provincia de Córdoba,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,8.0,9.0,12.5
Provincia de Córdoba,    5.2.-Resto de delitos contra la libertad sexual,41.0,50.0,22.0
Provincia de Córdoba,    6. Robos con violencia e intimidaciÃ³n,103.0,95.0,-7.8
Provincia de Córdoba,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,356.0,331.0
Provincia de Córdoba,    7.1.-Robos con fuerza en domicilios,231.0,264.0,14.3
Provincia de Córdoba,    8. Hurtos,1613.0,1628.0,0.9
Provincia de Córdoba,    9. Sustracciones de vehÃ­culos,50.0,77.0,54.0
Provincia de Córdoba,    10. TrÃ¡fico de drogas,36.0,35.0,-2.8
Provincia de Córdoba,    11. Resto de criminalidad convencional,3506.0,3565.0,1.7
Provincia de Córdoba,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),1704.0,2196.0,28.9
Provincia de Córdoba,    12.-Estafas informÃ¡ticas,1472.0,1950.0,32.5
Provincia de Córdoba,    13.-Otros ciberdelitos,232.0,246.0,6.0
Provincia de Córdoba,    III. TOTAL INFRACCIONES PENALES,7505.0,8072.0,7.6
Cabra,    I. CRIMINALIDAD CONVENCIONAL,154.0,153.0,-0.6
Cabra,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Cabra,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Cabra,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,7.0,4.0,-42.9
Cabra,    4. Secuestro,0.0,0.0,0.0
Cabra,    5. Delitos contra la libertad sexual,0.0,1.0,100.0
Cabra,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,1.0,100.0
Cabra,    5.2.-Resto de delitos contra la libertad sexual,0.0,0.0,0.0
Cabra,    6. Robos con violencia e intimidaciÃ³n,1.0,0.0,-100.0
Cabra,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,15.0,5.0
Cabra,    7.1.-Robos con fuerza en domicilios,12.0,5.0,-58.3
Cabra,    8. Hurtos,39.0,48.0,23.1
Cabra,    9. Sustracciones de vehÃ­culos,2.0,2.0,0.0
Cabra,    10. TrÃ¡fico de drogas,1.0,3.0,200.0
Cabra,    11. Resto de criminalidad convencional,89.0,90.0,1.1
Cabra,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),42.0,65.0,54.8
Cabra,    12.-Estafas informÃ¡ticas,35.0,52.0,48.6
Cabra,    13.-Otros ciberdelitos,7.0,13.0,85.7
Cabra,    III. TOTAL INFRACCIONES PENALES,196.0,218.0,11.2
Córdoba,    I. CRIMINALIDAD CONVENCIONAL,2902.0,3122.0,7.6
Córdoba,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Córdoba,    2. Homicidios dolosos y asesinatos en grado tentativa,5.0,0.0,-100.0
Córdoba,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,30.0,26.0,-13.3
Córdoba,    4. Secuestro,0.0,0.0,0.0
Córdoba,    5. Delitos contra la libertad sexual,29.0,38.0,31.0
Córdoba,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,3.0,5.0,66.7
Córdoba,    5.2.-Resto de delitos contra la libertad sexual,26.0,33.0,26.9
Córdoba,    6. Robos con violencia e intimidaciÃ³n,66.0,57.0,-13.6
Córdoba,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,120.0,117.0
Córdoba,    7.1.-Robos con fuerza en domicilios,57.0,91.0,59.6
Córdoba,    8. Hurtos,884.0,1006.0,13.8
Córdoba,    9. Sustracciones de vehÃ­culos,33.0,52.0,57.6
Córdoba,    10. TrÃ¡fico de drogas,20.0,17.0,-15.0
Córdoba,    11. Resto de criminalidad convencional,1715.0,1809.0,5.5
Córdoba,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),804.0,1004.0,24.9
Córdoba,    12.-Estafas informÃ¡ticas,693.0,863.0,24.5
Córdoba,    13.-Otros ciberdelitos,111.0,141.0,27.0
Córdoba,    III. TOTAL INFRACCIONES PENALES,3706.0,4126.0,11.3
Lucena,    I. CRIMINALIDAD CONVENCIONAL,502.0,520.0,3.6
Lucena,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Lucena,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
Lucena,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,10.0,7.0,-30.0
Lucena,    4. Secuestro,0.0,0.0,0.0
Lucena,    5. Delitos contra la libertad sexual,5.0,5.0,0.0
Lucena,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,2.0,100.0
Lucena,    5.2.-Resto de delitos contra la libertad sexual,4.0,3.0,-25.0
Lucena,    6. Robos con violencia e intimidaciÃ³n,10.0,9.0,-10.0
Lucena,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,26.0,28.0
Lucena,    7.1.-Robos con fuerza en domicilios,19.0,26.0,36.8
Lucena,    8. Hurtos,114.0,111.0,-2.6
Lucena,    9. Sustracciones de vehÃ­culos,5.0,4.0,-20.0
Lucena,    10. TrÃ¡fico de drogas,2.0,5.0,150.0
Lucena,    11. Resto de criminalidad convencional,329.0,351.0,6.7
Lucena,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),122.0,116.0,-4.9
Lucena,    12.-Estafas informÃ¡ticas,101.0,101.0,0.0
Lucena,    13.-Otros ciberdelitos,21.0,15.0,-28.6
Lucena,    III. TOTAL INFRACCIONES PENALES,624.0,636.0,1.9
Montilla,    I. CRIMINALIDAD CONVENCIONAL,83.0,121.0,45.8
Montilla,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Montilla,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Montilla,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,5.0,400.0
Montilla,    4. Secuestro,0.0,0.0,0.0
Montilla,    5. Delitos contra la libertad sexual,1.0,0.0,-100.0
Montilla,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Montilla,    5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
Montilla,    6. Robos con violencia e intimidaciÃ³n,0.0,0.0,0.0
Montilla,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,4.0,4.0
Montilla,    7.1.-Robos con fuerza en domicilios,4.0,4.0,0.0
Montilla,    8. Hurtos,26.0,33.0,26.9
Montilla,    9. Sustracciones de vehÃ­culos,1.0,0.0,-100.0
Montilla,    10. TrÃ¡fico de drogas,3.0,0.0,-100.0
Montilla,    11. Resto de criminalidad convencional,47.0,79.0,68.1
Montilla,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),68.0,30.0,-55.9
Montilla,    12.-Estafas informÃ¡ticas,62.0,27.0,-56.5
Montilla,    13.-Otros ciberdelitos,6.0,3.0,-50.0
Montilla,    III. TOTAL INFRACCIONES PENALES,151.0,151.0,0.0
Palma del Río,    I. CRIMINALIDAD CONVENCIONAL,176.0,179.0,1.7
Palma del Río,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Palma del Río,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Palma del Río,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,2.0,4.0,100.0
Palma del Río,    4. Secuestro,0.0,0.0,0.0
Palma del Río,    5. Delitos contra la libertad sexual,1.0,0.0,-100.0
Palma del Río,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Palma del Río,    5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
Palma del Río,    6. Robos con violencia e intimidaciÃ³n,2.0,4.0,100.0
Palma del Río,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,5.0,24.0
Palma del Río,    7.1.-Robos con fuerza en domicilios,5.0,10.0,100.0
Palma del Río,    8. Hurtos,47.0,47.0,0.0
Palma del Río,    9. Sustracciones de vehÃ­culos,0.0,1.0,100.0
Palma del Río,    10. TrÃ¡fico de drogas,0.0,0.0,0.0
Palma del Río,    11. Resto de criminalidad convencional,119.0,99.0,-16.8
Palma del Río,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),58.0,71.0,22.4
Palma del Río,    12.-Estafas informÃ¡ticas,49.0,61.0,24.5
Palma del Río,    13.-Otros ciberdelitos,9.0,10.0,11.1
Palma del Río,    III. TOTAL INFRACCIONES PENALES,234.0,250.0,6.8
Priego de Córdoba,    I. CRIMINALIDAD CONVENCIONAL,120.0,69.0,-42.5
Priego de Córdoba,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Priego de Córdoba,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Priego de Córdoba,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,5.0,3.0,-40.0
Priego de Córdoba,    4. Secuestro,0.0,0.0,0.0
Priego de Córdoba,    5. Delitos contra la libertad sexual,2.0,0.0,-100.0
Priego de Córdoba,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Priego de Córdoba,    5.2.-Resto de delitos contra la libertad sexual,2.0,0.0,-100.0
Priego de Córdoba,    6. Robos con violencia e intimidaciÃ³n,1.0,0.0,-100.0
Priego de Córdoba,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,18.0,4.0
Priego de Córdoba,    7.1.-Robos con fuerza en domicilios,17.0,3.0,-82.4
Priego de Córdoba,    8. Hurtos,27.0,19.0,-29.6
Priego de Córdoba,    9. Sustracciones de vehÃ­culos,0.0,1.0,100.0
Priego de Córdoba,    10. TrÃ¡fico de drogas,0.0,1.0,100.0
Priego de Córdoba,    11. Resto de criminalidad convencional,67.0,41.0,-38.8
Priego de Córdoba,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),30.0,50.0,66.7
Priego de Córdoba,    12.-Estafas informÃ¡ticas,24.0,46.0,91.7
Priego de Córdoba,    13.-Otros ciberdelitos,6.0,4.0,-33.3
Priego de Córdoba,    III. TOTAL INFRACCIONES PENALES,150.0,119.0,-20.7
Puente Genil,    I. CRIMINALIDAD CONVENCIONAL,258.0,198.0,-23.3
Puente Genil,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Puente Genil,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Puente Genil,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,6.0,5.0,-16.7
Puente Genil,    4. Secuestro,0.0,0.0,0.0
Puente Genil,    5. Delitos contra la libertad sexual,1.0,0.0,-100.0
Puente Genil,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Puente Genil,    5.2.-Resto de delitos contra la libertad sexual,1.0,0.0,-100.0
Puente Genil,    6. Robos con violencia e intimidaciÃ³n,9.0,6.0,-33.3
Puente Genil,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,30.0,23.0
Puente Genil,    7.1.-Robos con fuerza en domicilios,18.0,22.0,22.2
Puente Genil,    8. Hurtos,72.0,47.0,-34.7
Puente Genil,    9. Sustracciones de vehÃ­culos,3.0,3.0,0.0
Puente Genil,    10. TrÃ¡fico de drogas,2.0,0.0,-100.0
Puente Genil,    11. Resto de criminalidad convencional,135.0,114.0,-15.6
