precio;sub_descr;href;ubicacion;mt2;otros;latitude;longitude;habitaciones;banios;planta;CCAA
550 €/mes;Estudio en Paseo de San Cristóbal, 20;/alquilar/estudio-almunecar_casco_urbano-38397908404_100500/;Casco Urbano (Almuñécar);36 m²;"Este precio es hasta abril
Estudio, primera línea de playa de san cristóbal, con piscina abierta todo el año. 
Edificio chinasol. ...";36.7338;-3.70264;;1 baño;;granada
900 €/mes;Piso en Realejo;/alquilar/piso-realejo18005-44261261385_100500/;Realejo (Granada Capital);62 m²;¡Bienvenido al corazón de granada! Este encantador piso de 60 metros cuadrados, situado en una de las zonas más codiciadas del cen...;37.169445;-3.5967213;2 habs.;1 baño;2ª planta;granada
700 €/mes;Piso en Bola de Oro;/alquilar/piso-camino_de_los_neveros_serrallo-45015079010_100500/;Camino de los Neveros-Serrallo (Distrito Genil. Granada Capital);80 m²;Se alquila piso muy luminoso en zona serrallo- bola de oro. Dos dormitorios y un baño con bañera. Calefacción central y agua calie...;37.1599632;-3.5804315;2 habs.;1 baño;1ª planta;granada
980 €/mes;Ático en Cuesta de Gomérez;/alquilar/atico-realejo18009-33406902813_100500/;Realejo (Granada Capital);81 m²;Se alquila este espectacular ático en el centro de granada. Se trata de un piso de 2 dormitorios, amplio salón comedor con espacio...;37.1761608;-3.5935685;2 habs.;1 baño;;granada
750 €/mes;Piso en Paseo de Velilla, 48;/alquilar/piso-velilla_distrito-44200709764_100500/;Velilla (Almuñécar);59 m²;"Alquiler de temporadas. 
Dsiponible: todo julio
El precio anunciado no corresponde al periodo estival. (consultar precio)
¡Descubr...";36.7431;-3.66468;1 hab.;;10ª planta;granada
750 €/mes;Piso en Plaza de Kuwait;/alquilar/piso-almunecar_casco_urbano-40011333219_520321/;Casco Urbano (Almuñécar);100 m²;Piso en primera planta, exposición este, da al interior del edificio mirando a la piscina comunitaria con lo cual no tiene ruidos ...;36.735580112;-3.692614807;3 habs.;2 baños;1ª planta;granada
500 €/mes;Apartamento en calle Guadalajara, 3;/alquilar/apartamento-granada_capital_centro_catedral18002-45071852213_100500/;Centro-Catedral (Granada Capital);44 m²;Apartamento en alquiler amueblado, ubicado en el centro de granada, en la calle guadalajara, junto a la plaza trinidad y la plaza ...;37.1764;-3.60312;1 hab.;1 baño;1ª planta;granada
A consultar;Apartamento en Paseo de la Reina Sofía, 3;/alquilar/apartamento-velilla_distrito-35020172151_106000/;Velilla (Almuñécar);75 m²;"Disponible del 4 al 19 de julio, del 31 de julio al 6 de agosto, y septiembre 2024.
Consultar disponibilidad y precio
Apartamento ...";36.7313;-3.68355;2 habs.;2 baños;2ª planta;granada
850 €/mes;Casa pareada en calle del Barranco los Marinos;/alquilar/casa_pareada-cotobro18690-44177386460_100500/;Cotobro (Almuñécar);108 m²;"Alquiler de temporadas
El precio anunciado no corresponde a los meses de verano.

¡Descubre esta bonita casa en la exclusiva urban...";36.736;-3.70319;2 habs.;1 baño;;granada
1.100 €/mes;Piso en Plaza de Toros;/alquilar/piso-pajaritos_plaza_de_toros18012-45060504967_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);100 m²;Alquiler estudiantes en avenida madrid, junto a plaza de toros y campus de cartuja. Piso con 4 habitaciones, salón con terraza, co...;37.190577651;-3.606663408;4 habs.;1 baño;4ª planta;granada
1.000 €/mes;Apartamento en San Cristóbal;/alquilar/apartamento-cotobro18690-37599816586_106000/;Cotobro (Almuñécar);100 m²;"Disponible para alquiler vacacional mes de julio, y agosto 19 al 31, por favor consultar disponibilidad y precio
Semi-ático en el ...";36.7339702;-3.7042621;2 habs.;1 baño;7ª planta;granada
1.100 €/mes;Piso en Recogidas;/alquilar/piso-figares_san_anton18005-36673002113_100500/;Figares-San Antón (Granada Capital);120 m²;Este espacioso piso en alquiler ofrece una oportunidad excepcional para vivir con comodidad y estilo en pleno centro, junto a call...;37.1708406;-3.6047965;3 habs.;2 baños;4ª planta;granada
500 €/mes;Piso en calle de la Ermita, 8;/alquilar/piso-dilar_centro_urbano-45037142212_100500/;Dílar;60 m²;(disponible para entrar a partir del 1 de julio de 2024 ) precioso piso en una de las localidades mas tranquilas y bonitas de la p...;37.0737;-3.60106;2 habs.;1 baño;1ª planta;granada
880 €/sem;Casa en Avenida de los Pinos, 34;/alquilar/casa-almunecar_los_pinos-240363243_173200/;Velilla (Almuñécar);180 m²;En los pinos inmobiliaria grupo iris alquila preciosa villa en estilo andaluz rodeada de pinares sobre el mar mediterráneo. Situad...;36.738892722159875;-3.6744493246078496;3 habs.;3 baños;;granada
750 €/sem;Ático en Camino de la Galera;/alquilar/atico-velilla_taramay-940927608_173200/;Taramay (Almuñécar);136 m²;En  una urbanizacion a los pies de una preciosa calita de arena negra y en un entorno único e inigualable. Inmobiliaria grupo iris...;36.747539078;-3.661218966;3 habs.;2 baños;;granada
550 €/mes;Piso en calle Urbanizacion El Molino Playa;/alquilar/piso-salobrena_centro_urbano-38424272619_510584/;Salobreña;98 m²;Alquiler de septiembre a junio. Os presentamos este precioso piso en alquiler para temporada escolar en el paseo marítimo de salob...;36.7468138;-3.5870311;2 habs.;1 baño;4ª planta;granada
A consultar;Chalet en calle de Pinotajos, 16;/alquilar/chalet-velilla_distrito-35057223634_106000/;Velilla (Almuñécar);120 m²;"Disponible para alquiler vacacional, 25 junio al 13 de julio, y septiembre 2024. Por favor consultar disponibilidad y precio
Chale...";36.7314;-3.67712;3 habs.;2 baños;;granada
750 €/mes;Piso en calle Lavadero de las Tablas;/alquilar/piso-granada_capital_centro_catedral18002-45005540112_100500/;Centro-Catedral (Granada Capital);60 m²;"Se alquila este bonito piso totalmente reformado y nuevo a estrenar! 
Solo para larga estancia, no contratos temporales de estudia...";37.1768745;-3.6038676;1 hab.;1 baño;2ª planta;granada
1.000 €/mes;Piso en calle del Poeta Manuel de Góngora;/alquilar/piso-genil_cervantes18008-45094371327_500418/;Cervantes (Distrito Genil. Granada Capital);157 m²;Se alquila magnífico piso en la novena planta de un edificio ubicado en los alminares del genil, granada. Este piso se caracteriza...;37.1655585;-3.594188;4 habs.;2 baños;9ª planta;granada
1.000 €/mes;Piso en calle Rector Federico Mayor Zaragoza;/alquilar/piso-playa_granada-34168759903_173200/;Playa Granada (Motril);105 m²;Inmobiliaria grupo iris alquila este fantástico apartamento a estrenar completamente amueblado con vistas a la piscina y al campo ...;36.7236438;-3.5604368;2 habs.;2 baños;1ª planta;granada
650 €/mes;Piso en calle Urbanizacion Jardines del Mar Playa;/alquilar/piso-salobrena_centro_urbano-39212785967_510584/;Salobreña;70 m²;Hasta junio. Se alquila bonito dúplex en salobreña. Se encuentra ubicado en urbanización privada con piscina y zonas ajardinadas. ...;36.7468138;-3.5870311;2 habs.;1 baño;2ª planta;granada
900 €/mes;Ático en Granada;/alquilar/atico-camino_de_ronda18002-45040179505_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);85 m²;"¡Descubre tu nuevo hogar en el corazón de granada!

Te presentamos un ático exclusivo disponible para alquiler en una de las zonas...";37.1734249;-3.6052451;2 habs.;1 baño;;granada
1.050 €/mes;Piso en Paseo de los Basilios;/alquilar/piso-carretera_de_la_sierra18008-26693230821_100500/;Carretera de la Sierra (Distrito Genil. Granada Capital);95 m²;Se alquila fantástico piso en granada, junto a puente verde. La vivienda cuenta con 3 dormitorios, 2 baños, amplio salón comedor, ...;37.1671545;-3.588212;3 habs.;2 baños;5ª planta;granada
600 €/mes;Piso en calle Rector Federico Mayor Zaragoza;/alquilar/piso-playa_granada18613-44201296160_510584/;Playa Granada (Motril);75 m²;Segunda quincena de junio: 800€. Se alquila un acogedor piso en la zona de playa granada en motril para temporada escolar. Esta vi...;36.7198306;-3.5511531;2 habs.;2 baños;2ª planta;granada
1.000 €/mes;Piso en Avenida de América, 30;/alquilar/piso-zaidin_vergeles18007-44191232330_991073/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);180 m²;Se alquila este amplio piso recién reformado totalmente,  a pie de metro, situado en la zona de la rotonda del helicóptero, muy bi...;37.16059;-3.597582;5 habs.;2 baños;8ª planta;granada
980 €/sem;Ático en calle  Mayor Zaragoza;/alquilar/atico-almunecar_taramay-43430425386_173200/;Taramay (Almuñécar);133 m²;Situado en un maravilloso enclave de la costa tropical y dentro del residencial galera playa, con piscina abierta todo el año rode...;36.74803517;-3.663730817;3 habs.;3 baños;;granada
575 €/mes;Piso en Paraje de las Piconera;/alquilar/piso-aljomahima_ermita_nuestra_senora_de_las_nieves-45068708617_103800/;Aljomahima-Ermita Nuestra Señora de las Nieves (Las Gabias);61 m²;Se alquila piso en urbanización cerrada con piscina en las gabias, con rápida salida a la nueva circunvalación y parada de autobús...;37.12837504;-3.679564514;2 habs.;1 baño;Bajo;granada
750 €/mes;Apartamento en calle Mayor Zaragoza, nº 1;/alquilar/apartamento-almunecar_taramay-36708637988_173200/;Taramay (Almuñécar);94 m²;En galera playa inmobiliaria grupo iris alquila fantastico apartamento bien amueblado con amplia terraza con vistas a la piscina. ...;36.7488;-3.65693;2 habs.;2 baños;1ª planta;granada
980 €/sem;Apartamento en calle Mayor Zaragoza, nº 2;/alquilar/apartamento-almunecar_taramay-22505441113_173200/;Taramay (Almuñécar);143 m²;En un enclave único e inigualable de la costa tropical. En un residencial exclusivo con piscina abierta todo el año rodeada de her...;36.7485501632802;-3.6572122015545543;4 habs.;3 baños;4ª planta;granada
130 €/día;Piso en Avenida de Andalucía;/alquilar/piso-salobrena_centro_urbano-33371320028_103200/;Salobreña;112 m²;Vivienda de nueva construcción. Todo a estrenar. Distribuida en tres dormitorios, cama de matrimonio,...;36.7331;-3.58567;3 habs.;2 baños;;granada
550 €/mes;Apartamento en calle del Zargal;/alquilar/apartamento-cenes_de_la_vega_centro_urbano-10042556724_100500/;Cenes de La Vega;40 m²;"Cenes de la vega no es solo un lugar para vivir; es un portal a un estilo de vida vibrante y lleno de posibilidades. Aquí, la mode...";37.157793811;-3.531889844;1 hab.;1 baño;1ª planta;granada
1.300 €/mes;Apartamento en Urbanización Galera Playa;/alquilar/apartamento-velilla_taramay-747191519_173200/;Taramay (Almuñécar);90 m²;En  una urbanizacion a los pies de una preciosa calita. Inmobiliaria grupo iris alquila para cortas estancias apartamento completa...;36.74862176;-3.665056111;2 habs.;2 baños;4ª planta;granada
600 €/mes;Apartamento en calle Manolé;/alquilar/apartamento-los_periodistas_parque_almunia_albayda18014-45012346103_109300/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);40 m²;"Pequeño apartamento ideal para una persona. 
Se busca persona que tenga contrato de trabajo y nóminas, no estudiantes.
La vivienda...";37.19272;-3.61413;1 hab.;1 baño;;granada
2.200 €/mes;Chalet en calle del Rancho Río Verde;/alquilar/chalet-cotobro18690-35906710816_100500/;Cotobro (Almuñécar);110 m²;"Alquilar de temporadas. 
 
Costa tropical de granada 
El precio no incluye facturas de electricidad
Alquiler de temporada 

Dispon...";36.743243843;-3.706026654;3 habs.;2 baños;;granada
750 €/mes;Apartamento en calle Mayor Zaragoza;/alquilar/apartamento-almunecar_taramay-559965558_173200/;Taramay (Almuñécar);93 m²;En un enclave unico de la costa tropical. Junto a una pequeña cala de arena negra y rodeado de parque mediterraneo, apartamento am...;36.748538808386364;-3.6568164825439453;2 habs.;2 baños;2ª planta;granada
1.000 €/mes;Piso en calle de Campoamor;/alquilar/piso-zaidin_vergeles18007-37529231632_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);93 m²;"Disponible a partir de julio para reservarlo para el curso 24/25.
Piso reformado para estudiantes, todas las habitaciones y el sal...";37.151691;-3.6003941;4 habs.;;1ª planta;granada
1.000 €/mes;Piso en Cartuja;/alquilar/piso-norte_cartuja-45084272243_100500/;Cartuja (Distrito Norte. Granada Capital);105 m²;Este encantador piso en alquiler está ubicado en una de las zonas más convenientes de granada, ideal para estudiantes. Su cercanía...;37.1956534;-3.6010398;4 habs.;1 baño;Bajo;granada
600 €/mes;Piso en calle del Sol, 39;/alquilar/piso-almunecar_casco_urbano-15895630447_512325/;Casco Urbano (Almuñécar);65 m²;No se alquila todo el año. Precioso piso amueblado moderno y con cocina y cuarto de baño reformado, esta situado en el centro del ...;36.73997600710213;-3.698462839401323;2 habs.;1 baño;8ª planta;granada
2.200 €/mes;Ático en Figares-San Antón;/alquilar/atico-figares18005-25089912679_100500/;Figares-San Antón (Granada Capital);170 m²;"Quieres vivir en el kilómetro cero de granada? Junto a puerta real, el corte inglés, el teatro isabel la católica.
Este ático dúpl...";37.173344698;-3.599724802;3 habs.;2 baños;;granada
550 €/mes;Apartamento en Avenida de la Fuente Nueva, 2;/alquilar/apartamento-pajaritos_plaza_de_toros18001-45091818195_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);30 m²;Referencia 467. Precioso estudio recién reformado y totalmente amueblado, situado en la calle san juan de dios. Agua sanitaria, in...;37.1805;-3.6069;1 hab.;1 baño;2ª planta;granada
700 €/mes;Apartamento en Avenida de las Galaxias;/alquilar/apartamento-calahonda_carchuna18730-45088426081_510584/;Calahonda-Carchuna (Motril);55 m²;Alquiler vacacional: por quincenas, 1.250€. Temporada escolar: 700€/mes. Este encantador apartamento en alquiler se encuentra en l...;36.699615344;-3.427378236;2 habs.;1 baño;Bajo;granada
750 €/mes;Apartamento en Taramay;/alquilar/apartamento-almunecar_taramay-225897675_173200/;Taramay (Almuñécar);85 m²;Confortable apartamento. Totalmente equipado. Con dos dormitorios dobles. Dos baños. Amplio salón con ventilador de techo y salida...;36.74862176;-3.665056111;2 habs.;2 baños;Bajo;granada
1.000 €/mes;Piso en Zaidín-Vergeles;/alquilar/piso-zaidin_vergeles18007-44233302786_108900/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);85 m²;"Reserve este piso para proximo curso! Consta de 4 dormitorios amplios, sal&oacute;n acogedor con balc&oacute;n, ba&ntilde;o comple...";37.153739478;-3.597676275;4 habs.;1 baño;;granada
550 €/mes;Apartamento en calle de Carmen Burgos;/alquilar/apartamento-armilla_san_miguel-35070732382_516255/;San Miguel (Armilla);60 m²;La vivienda consta de 2 dormitorios, uno con cama de matrimonio y otro con cama individual, amplio salón, cocina independiente equ...;37.1425405;-3.6162983;2 habs.;1 baño;2ª planta;granada
400 €/mes;Estudio en calle de Pedro Antonio de Alarcón;/alquilar/estudio-camino_de_ronda18002-43346153805_998849/;Camino de Ronda (Distrito Ronda. Granada Capital);28 m²;Agencia nf, se reservan estudios entre 380 € a 400 €, disponibilidad para entrar en julio o  a partir de agosto, se exigen nómina ...;37.1754739;-3.6080606;1 hab.;1 baño;;granada
690 €/mes;Apartamento en calle de la Calderería Vieja, 7;/alquilar/apartamento-albaicin_distrito18010-45080516357_100500/;Albaicín (Granada Capital);50 m²;"Referencia 705.
Disfruta de la vida en el corazón de granada en este magnífico apartamento, ideal para una persona o una pareja qu...";37.1835;-3.58823;1 hab.;1 baño;Bajo;granada
160 €/día;Piso en calle de Gonzalo Barbero, 1;/alquilar/piso-la_herradura_distrito18697-45042110580_525717/;La Herradura (Almuñécar);120 m²;Se alquila apartamento en la herradura;36.734783;-3.7422018;3 habs.;2 baños;2ª planta;granada
A consultar;Chalet en Urb. los Pinos;/alquilar/chalet-velilla_distrito-35049065842_106000/;Velilla (Almuñécar);160 m²;Disponible para alquiler vacacional, 29/07 al 05/08 - 17 al 31/08 - septiembre 2024. Para otros periodos por favor consultar dispo...;36.732854;-3.6757726;4 habs.;4 baños;;granada
900 €/mes;Piso en Centro;/alquilar/piso-granada_capital_centro_catedral18002-40089796149_100500/;Centro-Catedral (Granada Capital);80 m²;Se alquila amplio piso en calle puentezuelas, a 50 metros de recogidas. Muy bien situado, edificio tranquilo y con ascensor. Se di...;37.173982;-3.6020432;2 habs.;2 baños;3ª planta;granada
1.700 €/mes;Piso en calle Rector Salvador Vila Hernandez;/alquilar/piso-playa_granada18613-43428371339_510584/;Playa Granada (Motril);95 m²;Solo disponible la primeraquincena de julio por 1.700€. Se alquila fantástico piso en la zona de playa granada, en motril. Se trat...;36.7228;-3.5623654;2 habs.;2 baños;1ª planta;granada
