precio;sub_descr;href;ubicacion;habitaciones;mt2;planta;otros;latitude;longitude;banios;CCAA
1.575 €/mes;;/alquilar/apartamento-castillejos28020-43433116551_992392/;Castillejos (Distrito Tetuán. Madrid Capital);1 hab.;60 m²;1ª planta;"Magníficos pisos! Varios disponibles.
Obra nueva a estrenar. Amueblados.

Gran salón exterior con cocina equipada y amueblada.
Dor...";40.4641769;-3.6931213;1 baño;madrid
2.200 €/mes;Piso en calle de San Bernardo, 38;/alquilar/piso-universidad_malasana28015-45870491496_994129/;Universidad-Malasaña (Distrito Centro. Madrid Capital);1 hab.;47 m²;4ª planta;"Disponible a partir del 01/08/2024 al 01/02/2025 ///
Remax alpha ofrece este acogedor apartamento, recientemente reformado y compl...";40.423782;-3.7073112;1 baño;madrid
1.400 €/mes;;/alquilar/piso-lista_barrio28006-45039679875_100200/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;48 m²;3ª planta;"Agencia inmobiliaria de madrid - zona salamanca - zona lista.

Se alquila piso reformado en tercera planta. Consta de 45 m² útiles...";40.4298547;-3.6710973;;madrid
1.400 €/mes;;/alquilar/piso-chamartin_hispanoamerica28016-9248665313_100500/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;75 m²;1ª planta;"""solo alquiler temporal de 4 a 11 meses. Estupendo piso exterior, totalmente amueblado y equipado, muy luminoso, 2 dormitorios, am...";40.4572896;-3.6694225;1 baño;madrid
1.650 €/mes;;/alquilar/piso-trafalgar28010-45884760969_104700/;Trafalgar (Distrito Chamberí. Madrid Capital);2 habs.;55 m²;;Entrada disponible los primeros dias de agosto- redpiso chamberí alquila estupendo dúplex en perfecto estado. Se encuentra en call...;40.4368629;-3.7017956;2 baños;madrid
1.720 €/mes;;/alquilar/piso-salamanca_castellana28006-42533163729_100500/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;60 m²;6ª planta;"*completamente amueblado*
*alquileres mensuales de 1 a 11 meses*

Armoniosa combinación de inspiración sahariana y diseño madrileñ...";40.4307611;-3.6794831;2 baños;madrid
6.500 €/mes;;/alquilar/atico-justicia_chueca28004-9203985496_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;133 m²;;"Diza consultores les presenta este ático amueblado de 133 metros cuadrados en la calle sagasta.

Ubicado en un quinto piso, este á...";40.4283851;-3.7000014;2 baños;madrid
3.300 €/mes;;/alquilar/atico-lista_barrio28006-45091453378_100500/;Lista (Distrito Salamanca. Madrid Capital);4 habs.;165 m²;;En la calle general pardiñas, se encuentra este emblemático ático,  situado en la mejor zona de lista y cuenta con una magnífica t...;40.4352373;-3.6776221;3 baños;madrid
1.350 €/mes;;/alquilar/piso-san_isidro_estacion28807-45907576370_993574/;San Isidro, Estación (Distrito Centro. Alcalá de Henares);3 habs.;130 m²;1ª planta;"**¡Oportunidad única de alquiler en alcalá de henares! **

Descubre este espectacular piso en alquiler, ideal para familias que bu...";40.4859421;-3.3647592;2 baños;madrid
4.500 €/mes;;/alquilar/piso-centro_palacio28013-35035585586_100500/;Palacio (Distrito Centro. Madrid Capital);4 habs.;150 m²;4ª planta;"Se acepta alquiler temporal con todos los gastos incluidos.
Fantástica vivienda en pleno centro de madrid, zona palacio. Tiene uno...";40.4177456;-3.7102933;2 baños;madrid
1.200 €/mes;;/alquilar/piso-trafalgar28010-45078582164_100200/;Trafalgar (Distrito Chamberí. Madrid Capital);1 hab.;71 m²;1ª planta;"Alquiler temporal disponible desde el 20 de junio de 2024 hasta octubre 2024
Y desdes el 01 de diciembre de 2024 hasta mayo 2025.
...";40.4358621;-3.7031553;;madrid
5.500 €/mes;;/alquilar/piso-chamartin_el_viso28006-34222259129_513885/;El Viso (Distrito Chamartín. Madrid Capital);6 habs.;330 m²;5ª planta;Btco, alquila vivienda de semilujo en el mismo barrio de salamanca, dispone de un gran hall, 2 magníficos salones. Un gran comedor...;40.4381193;-3.6786929;4 baños;madrid
1.480 €/mes;Piso en calle Teleferico de las Canteras, 2;/alquilar/piso-el_canaveral-4372755802_109700/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);4 habs.;145 m²;;"Vt11.
Bajo a estrenar con 128 metros de terraza.
Promoción de obra nueva de 75 viviendas protegidas en régimen de alquiler con dos...";40.3960808;-3.546201;2 baños;madrid
4.000 €/mes;;/alquilar/chalet_adosado-el_soto_de_la_moraleja28109-13382917339_179400/;El Soto de la Moraleja (La Moraleja);5 habs.;350 m²;;"Magnapol alquila chalet adosado  muy bien ubicado cerca de los colegios de el soto de la moraleja.

El chalet posee tres plantas:
...";40.525146;-3.6472;5 baños;madrid
2.100 €/mes;;/alquilar/piso-justicia_chueca28004-45833694266_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;76 m²;1ª planta;"Civitas inmobiliaria ofrece un exclusivo apartamento en justicia, disponible a partir de 27 de agosto.

Dispone de un amplio salón...";40.4225823;-3.6947236;1 baño;madrid
4.000 €/mes;Casa adosada en Paseo Club Deportivo, 2;/alquilar/casa_adosada-zona_avenida_de_europa-945856908635336_109700/;Zona Avenida de Europa (Pozuelo de Alarcón);5 habs.;590 m²;;"""increíble chalet en alquiler con todo lujo de detalles. Considerada una de las mejores urbanizaciones de madrid por su estupenda ...";40.4212;-3.80488;3 baños;madrid
3.750 €/mes;;/alquilar/atico-salamanca_castellana28006-24203586632_996542/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;175 m²;;"Diplomatic real estate ofrece ático con espléndida terraza de 25 m².
Disponible el 01/ 08/ 2024.
Se alquila con o sin muebles, en ...";40.437182;-3.6806878;4 baños;madrid
1.150 €/mes;Estudio en calle de San Florencio, 5;/alquilar/estudio-numancia28038-39198640641_527206/;Numancia (Distrito Puente de Vallecas. Madrid Capital);1 hab.;40 m²;;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.40440625610857;-3.659934096865437;1 baño;madrid
1.100 €/mes;Estudio en calle de Velázquez, 146;/alquilar/estudio-chamartin_el_viso28002-45037075528_100500/;El Viso (Distrito Chamartín. Madrid Capital);;35 m²;;"¡Maravilloso ático con terraza y vistas panorámicas del skyline de madrid!

¡Ya disponible!

Sin honorarios de agencia 

De la man...";40.4427;-3.68236;1 baño;madrid
675 €/mes;;/alquilar/apartamento-casco_antiguo_sur-45884713335_992238/;Casco Antiguo Sur (Ciempozuelos);1 hab.;60 m²;2ª planta;¡Descubre tu nuevo hogar en el corazón de la ciudad! Este encantador piso de 60 m² construidos y 58 m² útiles, ubicado en la segun...;40.1581581;-3.6174111;1 baño;madrid
8.500 €/mes;;/alquilar/piso-justicia_chueca28004-98408784959_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);4 habs.;290 m²;1ª planta;"Piso de lujo en justicia. Reforma de máxima calidad a estrenar.
 Mobilirio de diseño. 
Salón comedor de 55 m² con 5 balcones a la ...";40.4212843;-3.6957974;4 baños;madrid
3.278 €/mes;;/alquilar/apartamento-justicia_chueca28004-35064429528_518087/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;166 m²;1ª planta;Alójate en este piso de un dormitorio. Este alojamiento se encuentra en la segunda planta y tiene un total de 103m². Además, está ...;40.4230559;-3.6958095;2 baños;madrid
8.450 €/mes;;/alquilar/piso-castilla28046-39259556371_109300/;Castilla (Distrito Chamartín. Madrid Capital);5 habs.;575 m²;;Precioso piso en alquiler todo exterior de 5 dormitorios, 4 baños, un aseo, garaje y trastero en alquiler en pleno corazón del pas...;40.4288608;-3.690055;5 baños;madrid
1.600 €/mes;;/alquilar/piso-legazpi_barrio28045-45927820711_100500/;Legazpi (Distrito Arganzuela. Madrid Capital);2 habs.;94 m²;1ª planta;Si quieres vivir en una de las zonas mejor comunicadas de madrid, a pocas calles de la boca de metro mendez alvaro y a un paso del...;40.394209913;-3.684372378;2 baños;madrid
6.700 €/mes;;/alquilar/piso-recoletos28001-42502588572_996542/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;201 m²;4ª planta;Diplomatic real estate ofrece magnífico piso con reforma a estrenar y acabados de lujo en el corazón del barrio de recoletos en el...;40.4225413;-3.6859868;3 baños;madrid
7.000 €/mes;;/alquilar/chalet_adosado-la_moraleja_distrito28109-19248321760_179400/;La Moraleja (La Moraleja);4 habs.;300 m²;;Magnapol alquila elegante chalet adosado en urbanización cerrada situado en muy buena zona de la moraleja. Superficie total 300 m²...;40.5093423;-3.6104562;5 baños;madrid
1.100 €/mes;;/alquilar/piso-carabanchel_comillas28019-45913739835_100200/;Comillas (Distrito Carabanchel. Madrid Capital);2 habs.;88 m²;2ª planta;"Agencia inmobiliaria de madrid zona plaza eliptica - comillas oficina tecnocasa de madrid

¡Descubre tu nuevo hogar en el corazón ...";40.3887083;-3.7160763;;madrid
1.400 €/mes;;/alquilar/piso-majadahonda_casco_antiguo28220-45052994097_528516/;Casco Antiguo (Majadahonda);2 habs.;70 m²;2ª planta;"Zanatta servicios inmobiliarios alquila en exclusiva  
Fantastico piso de 70m², consta de dos dormitorios con armarios empotrados,...";40.4733178;-3.8747066;1 baño;madrid
1.100 €/mes;;/alquilar/piso-villaverde_los_rosales28021-45046177285_997950/;Los Rosales (Distrito Villaverde. Madrid Capital);2 habs.;60 m²;Bajo;"Piso en alquiler en villaverde bajo cerca de metro y renfe

Consta de 2 dormitorios, salón de paso, cocina y baño.

Se alquila tal...";40.3499456;-3.6853486;1 baño;madrid
1.100 €/mes;;/alquilar/duplex-ciudalcampo_fuente_del_fresno28703-45092233363_103800/;Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes);1 hab.;75 m²;2ª planta;Dúplex  en matapiñoneras, con 75 m² construidos, 70 m² útiles, 1 dormitorios, 1 baños, 1 garaje/s, buen estado, exterior, planta 2...;40.6156906;-3.6067917;1 baño;madrid
2.200 €/mes;;/alquilar/piso-valdemarin-45072478244_101800/;Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;70 m²;2ª planta;Apartamentos exclusivos con todos los servicios en inmejorable zona, urb. La florida. Completamente equipados: wifi, menaje, cuber...;40.467967091;-3.800096129;2 baños;madrid
2.800 €/mes;;/alquilar/piso-chamberi_almagro28010-45846663929_100500/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;95 m²;5ª planta;"""en la mejor calle de almagro, amueblado, muy luminoso, calefaccion central, cuatro dormitorios, salon"" comedor, cocina y un baño""...";40.4364734;-3.6918306;1 baño;madrid
2.500 €/mes;;/alquilar/piso-mirasierra_arroyo_del_fresno28034-45003870794_108900/;Mirasierra-Arroyo del Fresno (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;185 m²;;"¡Oportunidad única de alquiler en mirasierra, madrid!
Te presentamos este magnífico piso ubicado en la mejor calle de la prestigio...";40.4951127;-3.7125276;3 baños;madrid
4.500 €/mes;Ático en calle de Génova;/alquilar/atico-chamberi_almagro28004-44265773461_109300/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;241 m²;;De rojas servicios inmobiliarios, pone a su disposición en alquiler este fantástico ático situado en el corazón del barrio de cham...;40.42717074818356;-3.694480545865929;3 baños;madrid
3.600 €/mes;;/alquilar/duplex-salamanca_castellana28006-35081879651_996542/;Castellana (Distrito Salamanca. Madrid Capital);2 habs.;170 m²;6ª planta;"Diplomatic real estate ofrece dúplex, amueblado, de diseño, ubicado en edificio clásico y señorial que data de 1900.
Se distribuye...";40.4327815;-3.6859475;2 baños;madrid
2.600 €/mes;;/alquilar/piso-el_soto_de_la_moraleja28109-44246708905_179400/;El Soto de la Moraleja (La Moraleja);2 habs.;107 m²;2ª planta;"Magnapol alquila  encantador piso totalmente reformado. Con una superficie total de 97 m² .
Dos habitaciones ,la principal en suit...";40.5215231;-3.6441837;1 baño;madrid
1.500 €/mes;;/alquilar/piso-moncloa_aravaca_arguelles28008-45883190996_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;60 m²;2ª planta;"Piso disponible! Reformado integramente / amueblado / 

Socios tiene el privilegio de ofrecer este apartamento reformado, totalmen...";40.4213618;-3.7159502;1 baño;madrid
950 €/mes;;/alquilar/piso-rios_rosas28003-45873967617_100200/;Ríos Rosas (Distrito Chamberí. Madrid Capital);1 hab.;47 m²;2ª planta;"Agencia inmobiliaria de madrid zona chamberi - rios rosas tecnocasa gestion inmobiliaria chamberi slu:
En alquiler: calle maria de...";40.4442083;-3.6991811;1 baño;madrid
2.500 €/mes;Apartamento en calle de Donoso Cortés, 56;/alquilar/apartamento-gaztambide28015-39252028451_527206/;Gaztambide (Distrito Chamberí. Madrid Capital);3 habs.;67 m²;Bajo;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.43644139206871;-3.711928585510275;1 baño;madrid
870 €/mes;;/alquilar/piso-espartales28806-45064916270_108900/;Espartales (Distrito Ensanche-Espartales. Alcalá de Henares);2 habs.;74 m²;2ª planta;¡Alta de suministros gratis! Disfruta de tu hogar desde el primer momento, fidere te acompaña en la gestión de los suministros de ...;40.5067712;-3.3644188;;madrid
900 €/mes;;/alquilar/piso-zona_noreste-19212972316_993574/;Zona Noreste (Torrejón de Ardoz);2 habs.;70 m²;2ª planta;Se alquila piso de dos dormitorios sin muebles, con plaza de garaje incluida, cerca del polideportivo, cercano a autobuses, comerc...;40.4429546;-3.4714068;2 baños;madrid
3.500 €/mes;;/alquilar/atico-chamartin_el_viso28002-42560780067_996542/;El Viso (Distrito Chamartín. Madrid Capital);3 habs.;167 m²;;"Diplomatic real  estate ofrece magnifico piso en edificio de 1982 con portal de lujo.
Distribuido en:
Salón comedor de 30 m².
3 do...";40.443633;-3.6781827;2 baños;madrid
1.050 €/mes;;/alquilar/piso-goya28009-45058194960_109300/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;60 m²;;"De rojas servicios inmobiliarios pone a su disposición vivienda en alquiler en la emblemática calle goya.

La vivienda exterior y ...";40.4243437;-3.6699551;;madrid
1.400 €/mes;;/alquilar/piso-zona_avenida_de_europa28224-45068829832_101800/;Zona Avenida de Europa (Pozuelo de Alarcón);1 hab.;65 m²;2ª planta;Oportunidad se alquila piso sin comisión, consumo de agua y gastos de comunidad incluidos directamente propiedad. Se alquila piso ...;40.4325624;-3.804644;1 baño;madrid
1.000 €/mes;;/alquilar/piso-zona_calle_casa_amarilla28260-23357068039_100500/;Zona Calle Casa Amarilla (Galapagar);2 habs.;83 m²;1ª planta;Re/max people alquila este magnífico piso ¡ Listo para entrar a vivir! En una de las mejores zonas de galapagar. Si quieres vivir ...;40.5774647;-4.0028139;1 baño;madrid
1.700 €/mes;;/alquilar/chalet-castillo_campodon-45037668088_103800/;Castillo-Campodón (Villaviciosa de Odón);3 habs.;184 m²;;Chalet adosado en campodon, con 184 m² construidos, 60 metros de jardín, 3 dormitorios, 2 baños, 1 aseos, 1 garaje/s, buen estado,...;40.355536239;-3.880665865;;madrid
6.950 €/mes;;/alquilar/piso-gaztambide28015-45882678195_101800/;Gaztambide (Distrito Chamberí. Madrid Capital);4 habs.;298 m²;4ª planta;Exquisito, fino, elegante, prestigioso y único, son algunos de los múltiples adjetivos con los que podríamos describir este precio...;40.4352979;-3.7169488;4 baños;madrid
900 €/mes;;/alquilar/loft-recoletos28001-45019322049_100500/;Recoletos (Distrito Salamanca. Madrid Capital);1 hab.;21 m²;;"Estudio en alquiler en la calle núñez de balboa
Es una entre planta con mucha luz 
Tiene un baño, cocina office y un sofá-cama 
Ex...";40.427726062;-3.682537623;1 baño;madrid
3.500 €/mes;;/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-45009439896_179400/;Encinar de los Reyes (La Moraleja);4 habs.;195 m²;Bajo;"Magnapol alquila magnífico bajo con jardín reformado:
Este magnífico piso  cuenta con una superficie total de 190 m²  más jardín p...";40.513322639;-3.653019468;3 baños;madrid
750 €/mes;;/alquilar/estudio-las_matas_los_penascales28232-45038607568_992673/;Las Matas-Los Peñascales (Las Rozas de Madrid);1 hab.;30 m²;;"Real-viv alquila estudio unipersonal en las rozas:
Una vivienda donde disfrutar de la calidad de vida que ofrece vivir cerca de la...";40.5582825;-3.9064261;1 baño;madrid
5.500 €/mes;;/alquilar/chalet_pareado-la_moraleja_distrito-45015707241_179400/;La Moraleja (La Moraleja);5 habs.;311 m²;;"Magnapol alquila adosado a estrenar de nueva construcción.  311m² ; 5 dormitorios 4 baños ,zona de servicio con baño 

Al ingresar...";40.5100597;-3.6082316;5 baños;madrid
1.224 €/mes;;/alquilar/piso-moncloa_aravaca_aravaca28023-30873860939_518087/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;52 m²;2ª planta;Cómodo apartamento en aravaca. Este bello apartamento tiene 2 habitaciones y capacidad para 4 personas, . Tiene una cocina bien eq...;40.458788;-3.7814588;1 baño;madrid
966 €/mes;;/alquilar/duplex-rosa_luxemburgo_padreron_poligono_industrial_norte-45929577672_996542/;Rosa Luxemburgo-Padrerón-Polígono Industrial Norte (San Sebastián de los Reyes);1 hab.;67 m²;4ª planta;Diplomatic real estate ofrece bonito duplex en san sebastian de los reyes de 67 m², en buena ubicación, próximo al hospital infant...;40.5554776;-3.6168699;1 baño;madrid
1.850 €/mes;;/alquilar/piso-estacion_zona_norte28224-45041021418_280500/;Estación-Zona Norte (Pozuelo de Alarcón);2 habs.;82 m²;Bajo;Este luminoso y acogedor piso de 82 m², ubicado en una de las zonas más exclusivas de pozuelo de alarcón, está disponible para alq...;40.4567338;-3.8089783;2 baños;madrid
1.800 €/mes;;/alquilar/piso-rios_rosas28003-45043091940_101800/;Ríos Rosas (Distrito Chamberí. Madrid Capital);2 habs.;60 m²;5ª planta;Ubicado en una de las zonas más exclusivas de la ciudad, este fantástico y luminoso piso de dos habitaciones ofrece una combinació...;40.4395629;-3.700422;2 baños;madrid
3.400 €/mes;;/alquilar/piso-la_moraleja_encinar_de_los_reyes28109-581641553_179400/;Encinar de los Reyes (La Moraleja);5 habs.;200 m²;2ª planta;Este magnífico piso en alquiler se encuentra ubicado en la moraleja, concretamente en la zona de encinar de los reyes. Con una sup...;40.511997988;-3.649114824;3 baños;madrid
1.500 €/mes;Piso en Ronda de la Luna, 9;/alquilar/piso-centro_zona_de_la_estacion-9209409680_108500/;Centro-Zona de la Estación (Tres Cantos);4 habs.;130 m²;;"""viviendainmo3cantos alquila: disponible a partir de 10 de julio del 2024. Piso situado en la zona estación centro ubicado en call...";40.6008;-3.7141;2 baños;madrid
1.422 €/mes;Apartamento en calle de Barbieri, 8;/alquilar/apartamento-justicia_chueca28004-31756652007_518087/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;40 m²;3ª planta;Acogedor apartamento de una habitación en el centro de madrid, en el barrio de chueca. Fácil acceso a supermercados, tiendas, rest...;40.42088574293719;-3.6981394458990398;1 baño;madrid
4.200 €/mes;;/alquilar/piso-el_soto_de_la_moraleja28109-43379409651_179400/;El Soto de la Moraleja (La Moraleja);4 habs.;201 m²;1ª planta;"Magnapol alquila piso a estrenar en urbanización de nueva construcción.
200 mts ,4 dormitorios ,el principal en suite, tres baños ...";40.5187874;-3.65036;4 baños;madrid
1.400 €/mes;;/alquilar/piso-imperial28005-45874772358_100200/;Imperial (Distrito Arganzuela. Madrid Capital);2 habs.;69 m²;7ª planta;"Tecnocasa estudio ronda de segovia s.l alquila magnifica vivienda en pasillo verde.
La vivienda se compone de 69 m² distribuidos e...";40.401453252;-3.704858844;1 baño;madrid
5.000 €/mes;;/alquilar/piso-la_moraleja_distrito28109-45895991259_179400/;La Moraleja (La Moraleja);4 habs.;210 m²;3ª planta;"Magnapol alquila ático a estrenar en urbanización con  seguridad 24 hs.
Excelentes vistas y zona comunitaria con excelentes instal...";40.5269304;-3.625493947;4 baños;madrid
950 €/mes;;/alquilar/piso-pueblo-7564837868_997117/;Pueblo (Pozuelo de Alarcón);1 hab.;52 m²;1ª planta;"Oportunidad para vivir en una vivienda de nueva construcción en el centro de pozuelo de alarcón.
Ven a verlo sin compromiso!!!!";40.436283231;-3.817112502;1 baño;madrid
3.500 €/mes;;/alquilar/piso-la_moraleja_encinar_de_los_reyes-44230540040_179400/;Encinar de los Reyes (La Moraleja);4 habs.;175 m²;Bajo;Magnapol  alquila,bajo con amplio jardin dentro de una urbanización cerrada con seguridad 24 hs ,amplia piscina, pistas de padel, ...;40.510664;-3.6505839;2 baños;madrid
3.000 €/mes;;/alquilar/apartamento-justicia_chueca28004-45069894742_100500/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;168 m²;3ª planta;Magnifico piso en alquiler en la calle san lucas. Hall de entrada, a la derecha nos encontramos con un baño con bañera y a la izqu...;40.4236248;-3.6956681;3 baños;madrid
680 €/mes;;/alquilar/apartamento-villalba_estacion-38371575440_511569/;Villalba Estación (Collado Villalba);1 hab.;55 m²;1ª planta;Gran oportunidad, se alquila estupendo apartamento, muy luminoso, en casco urbano junto a la plaza de los belgas y a la vez es una...;40.6283359;-4.002157;1 baño;madrid
2.500 €/mes;;/alquilar/casa_pareada-villaviciosa_de_odon_centro-44253413370_100500/;Centro (Villaviciosa de Odón);4 habs.;239 m²;;"Alquiler solo para familias. No se aceptan mascotas. 

Chalet pareado totalmente reformado en casco urbano de villaviciosa de odón...";40.354758892;-3.91103353;4 baños;madrid
2.650 €/mes;;/alquilar/casa-abantos_monte_carmelo_el_rosario-35847088854_526846/;Abantos-Monte Carmelo-El Rosario (San Lorenzo de El Escorial);3 habs.;330 m²;;Mv asociados vuelve a poner a su disposición en septiembre, el alquiler de una vivienda unipersonal, única en el escorial, con una...;40.5875087;-4.1597272;4 baños;madrid
950 €/mes;;/alquilar/piso-zona_noreste-45848005608_108900/;Zona Noreste (Torrejón de Ardoz);2 habs.;72 m²;2ª planta;¡Alta de suministros gratis! Disfruta de tu hogar desde el primer momento, fidere te acompaña en la gestión de los suministros de ...;40.462992;-3.4381372;;madrid
900 €/mes;;/alquilar/piso-torrelaguna_centro_urbano-44225170993_514324/;Torrelaguna;3 habs.;123 m²;2ª planta;¡Descubre tu nuevo hogar en el corazón de torrelaguna! Este fantástico piso de 123 m² construidos y 115 m² útiles te ofrece la opo...;40.8261855;-3.5374843;1 baño;madrid
4.900 €/mes;;/alquilar/chalet_adosado-el_soto_de_la_moraleja-75039628509_179400/;El Soto de la Moraleja (La Moraleja);5 habs.;300 m²;;Magnapol alquila excelente chalet adosado de 300 mts 5 dormitorios ,el principal en suite ,5 baños ,dormitorio de servicio y baño ...;40.5212012;-3.6453832;6 baños;madrid
950 €/mes;;/alquilar/duplex-san_nicasio_campo_de_tiro_solagua28913-45008206480_101800/;San Nicasio-Campo de Tiro-Solagua (Leganés);2 habs.;;3ª planta;Encantador dúplex en leganés de 71 m²,  situado en las plantas 3ª y 4ª del edificio este magnífico inmueble cuenta con ascensor y ...;40.3325653;-3.7705626;2 baños;madrid
950 €/mes;;/alquilar/piso-zona_calle_casa_amarilla28260-41738318296_100500/;Zona Calle Casa Amarilla (Galapagar);3 habs.;87 m²;Bajo;¡Oportunidad única de alquilar un moderno piso de dos plantas totalmente a estrenar! Esta vivienda, construida con materiales de e...;40.579181;-4.0020065;2 baños;madrid
2.100 €/mes;;/alquilar/piso-jeronimos28001-15096570440_511891/;Jerónimos (Distrito Retiro. Madrid Capital);2 habs.;100 m²;6ª planta;Keyok inmobiliaria gestiona este exclusivo y luminoso piso sin amueblar de 90 m², 2 dormitorios y 2 baños. El inmueble situado pró...;40.4281597;-3.6840996;2 baños;madrid
1.100 €/mes;;/alquilar/piso-goya28001-35048421119_100500/;Goya (Distrito Salamanca. Madrid Capital);1 hab.;36 m²;Bajo;"Boher gestion inmobiliaria alquila : 
Piso bajo interior,  reformado y amueblado 5 ventanas oscilobatientes de aluminio climalit a...";40.4272432;-3.6769221;1 baño;madrid
900 €/mes;;/alquilar/piso-valdezarza28035-45021521231_101800/;Valdezarza (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;50 m²;6ª planta;¡Oportunidad! Directamente propiedad. Sin comisión de agencia. Calefacción central. Comunidad incluída. Fianza 900€, garantía comp...;40.4667407;-3.7229227;1 baño;madrid
1.250 €/mes;;/alquilar/piso-marazuela_el_torreon28231-44190901365_524219/;Marazuela-El Torreón (Las Rozas de Madrid);2 habs.;149 m²;1ª planta;Precioso apartamento de 66 m² utiles, consta de dos dormitorios el principal con aire acondicionado y armario empotrado, un baño, ...;40.5030617;-3.8682789;1 baño;madrid
1.800 €/mes;;/alquilar/piso-el_cantizal28232-45030029643_500635/;El Cantizal (Las Rozas de Madrid);3 habs.;114 m²;Bajo;"Luxcasa alquila magnifico piso bajo-jardin  en las rozas, zona el cantizal.
Tres dormitorios y dos baños con una terraza privada d...";40.5199673;-3.9278001;2 baños;madrid
4.000 €/mes;;/alquilar/casa_unifamiliar-las_matas_los_penascales-29189878080_280500/;Las Matas-Los Peñascales (Las Rozas de Madrid);6 habs.;600 m²;;Inmobaralia te ofrece la oportunidad de alquilar un impresionante chalet en las rozas. Con una superficie construida de 600m², dis...;40.566081683;-3.897150552;7 baños;madrid
1.500 €/mes;;/alquilar/piso-somosaguas_humera_los_angeles-45862295103_280500/;Somosaguas-Húmera-Los Ángeles (Pozuelo de Alarcón);2 habs.;100 m²;2ª planta;Se alquila este magnífico piso ubicado en la zona de colonia de los ángeles en pozuelo de alarcón. El inmueble se encuentra en la ...;40.4053532;-3.7810007;2 baños;madrid
1.335 €/mes;;/alquilar/piso-timon28042-45856513689_528332/;Timón (Distrito Barajas. Madrid Capital);2 habs.;73 m²;1ª planta;En la zona de timón, se encuentra este encantador piso en alquiler. Con una superficie total de 73 m² y 1 habitación individual y ...;40.4725879;-3.5911689;2 baños;madrid
8.500 €/mes;;/alquilar/chalet_unifamiliar-piovera28043-41682944155_996152/;Piovera (Distrito Hortaleza. Madrid Capital);5 habs.;670 m²;;"Halet independiente
Superficie construida: 670 m²
Parcela: 1330 m²
5 dormitorios, 6 baños, 1 aseo
1 dormitorio servicio, 1 baño se...";40.4534163;-3.639842;7 baños;madrid
1.147 €/mes;Estudio en calle de Pollensa, 5;/alquilar/estudio-parque_empresarial28290-45008053320_101800/;Parque Empresarial (Las Rozas de Madrid);;50 m²;;Apartamentos exclusivos con todos los servicios:  luz, agua, wifi, limpieza semanal. Completamente equipados: menaje, cubertería, ...;40.5316;-3.89072;1 baño;madrid
2.000 €/mes;;/alquilar/piso-retiro_pacifico28007-45910087058_100500/;Pacífico (Distrito Retiro. Madrid Capital);4 habs.;152 m²;4ª planta;Precioso piso en urbanización privada con zonas verdes, piscina y garaje,  en finca de lujo muy cercana al metro de menéndez pelay...;40.4038987;-3.6794781;2 baños;madrid
1.200 €/mes;;/alquilar/estudio-rios_rosas28003-45877464291_104700/;Ríos Rosas (Distrito Chamberí. Madrid Capital);;39 m²;;Para el calor del verano nada mejor que vivir en una finca con piscina. Redpiso ríos rosas chamberí, ofrece en alquiler un estudio...;40.441801;-3.7010781;1 baño;madrid
5.500 €/mes;;/alquilar/atico-alcobendas_valdelacasa-40035636843_103800/;Valdelacasa (Alcobendas);5 habs.;275 m²;;La urbanización jardines del juncal es uno de los mejores desarrollos urbanísticos de la comunidad de madrid. Tiene amplias zonas ...;40.5306586;-3.6518926;5 baños;madrid
3.000 €/mes;;/alquilar/piso-recoletos28001-45885029938_524350/;Recoletos (Distrito Salamanca. Madrid Capital);2 habs.;120 m²;3ª planta;Oasis house les presenta esta propiedad, situada en la codiciada zona de recoletos, con la combinación perfecta de ubicación privi...;40.4270555;-3.6850682;1 baño;madrid
