sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;precio;CCAA
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.12MnEz161BU/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.10/;39012, Santander, Provincia de Cantabria;4  habitaciones;2  baños;110  m²;¿Sois 4 estudiantes y no encontráis piso para el curso 24/25? ~¡Este piso es para vosotros! ~Bonito y amplio. Situado en Sardinero, zona privileg...;Hace +30 días;Todopisos;1.500€;Cantabria
Piso alquiler Céntrico y junto Playa Ostende;https://rd.clk.thribee.com/id.1c1Jk1YE1vM/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.11/;39700, Castro-Urdiales, Provincia de Cantabria;2  habitaciones;1  baños;75  m²;En a por temporadas, piso en el centro de Castro Urdiales, ubicado junto a la Playa de Ostende, Puerto, Iglesia de santa María, disfrutará de tod...;Hace +30 días;Vadevender;950€;Cantabria
Estudio en alquiler en Soto de la Marina, San Juan De La Canal;https://rd.clk.thribee.com/id.131b81A1Wfa1g/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.12/;39110, Soto de la Marina, Santa Cruz de Bezana, Provincia de Cantabria;1  habitaciones;1  baños;40  m²;Alquiler de temporada en Soto de la Marina para entrar a partir de octubre 2024. Apartamento muy acogedor en zona tranquila, a un paso de la play...;Hace 17 días;Todopisos;600€;Cantabria
Planta baja en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.13K1h1t1KDgx/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.13/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;69  m²;Situado a escasos 250 metros de las tranquilas playas de Isla encontramos esta Planta Baja con Terraza de unos 30 m2 con vistas a la Playa. La vi...;Hace 21 días;Todopisos;;Cantabria
Se alquila local comercial;https://rd.clk.thribee.com/id.I1cE1u1MIWX/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.14/;Cazoña, Santander, Provincia de Cantabria;-;3  baños;290  m²;Si buscas un espacio para tu empresa, tenemos el lugar perfecto para ti. Situado en la calle Joaquín Bustamante, en una zona comercial de negocio...;Hace +30 días;Solocasa;1.400€;Cantabria
Piso en alquiler en Noja, (Ris);https://rd.clk.thribee.com/id.KBPI1rtW17/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.15/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;67  m²;Situado a escasos 200 metros de la Playa de Ris en Noja encontramos este apartamento distribuido en 2 habitaciones (cama de 135 cm. Y cama nido 9...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.M1t1-1N1Hz1VC/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.16/;39005, Santander, Provincia de Cantabria;1  habitaciones;1  baños;70  m²;ALQUILO BONITO APARTAMENTO SARDINERO DE SEPT A JUNIO Zona muy tranquila a un paso de las universidades y muy cerca de las playas, con todos los s...;Hace +30 días;Todopisos;650€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.NE1ED1C91n1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.17/;39003, Centro, Santander, Provincia de Cantabria;3  habitaciones;1  baños;78  m²;Se alquila para temporada escolar 2023-2024 vivienda de tres dormitorios. Proximo al acceso del tunel de tetuan que conduce a la zona universitar...;Hace +30 días;Todopisos;900€;Cantabria
Piso en alquiler en Santander, Valdenoja;https://rd.clk.thribee.com/id.1v-1i_1v1VG1a/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.18/;39012, Valdenoja, Santander, Provincia de Cantabria;3  habitaciones;2  baños;108  m²;ALQUILER CURSO ESCOLAR 24-25~Piso de alquiler para el próximo curso escolar a un paso de las playas, universidades, el parque de las Llamas y a e...;Hace +30 días;Todopisos;1.100€;Cantabria
1 dormitorio, Santander 39008 1ES48767-;https://rd.clk.thribee.com/id.1w1-1QM1U1-1Db/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.19/;39008, Santander, Provincia de Cantabria;1  habitaciones;-;-;TRV48767---. Apartamento en Santander...;Hace +30 días;Listanza;1.050€;Cantabria
Piso en alquiler en Santander, Valdenoja-La Pereda;https://rd.clk.thribee.com/id.1ui11L16T1N1c/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.20/;39003, La Pereda, Santander, Provincia de Cantabria;1  habitaciones;-;60  m²;Alquilo estupendo apartamento en valdenoja hasta junio. Se alquIla amueblado, con decoración actual en una zona muy tranquila y residencial en ur...;Hace +30 días;Todopisos;700€;Cantabria
Apartamento en alquiler en Ontaneda;https://rd.clk.thribee.com/id.Iz1p11PDhg/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.21/;39680, Corvera de Toranzo, Provincia de Cantabria;2  habitaciones;1  baños;-;Precio del alquiler por semana 500 euros (alquiler por temporada, mes, quincena o semana) En Ontaneda, se alquila bonito apartamento totalmente n...;Hace +30 días;Todopisos;2.000€;Cantabria
Piso en alquiler en Laredo, Centro;https://rd.clk.thribee.com/id.1b1iR1N1717111Z/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.22/;39770, Laredo, Provincia de Cantabria;3  habitaciones;2  baños;139  m²;Alquiler piso de tres dormitorios en el centro de laredo. RUBIO INMOBILIARIA les ofrece un inmueble ideal para disfrutar de sus vacaciones en Lar...;Hace +30 días;Todopisos;2.900€;Cantabria
Se alquila oficina en el edificio Pontania en la Albercia;https://rd.clk.thribee.com/id.2j1x171I1mB8/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.23/;Cazoña, Santander, Provincia de Cantabria;-;1  baños;64  m²;¿Buscas la oficina perfecta para tu empresa? Ponemos a tu disposición la opción perfecta. Con más de 50m2 un espacio luminoso, dispone de suelo t...;Hace +30 días;Solocasa;500€;Cantabria
Por temporada de estudiantes. Parking comunitario. Ocasión;https://rd.clk.thribee.com/id.1l1-e1Yavl/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.24/;39007, Santander, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;Mies de Rial pone en a POR TEMPORADA DE ESTUDIANTES, de septiembre de 2024 a junio de 2025, esta estupenda vivienda con un ubicación estratégica,...;Hace 10 días;Vadevender;680€;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.W121M1j1w_y1m/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.25/;Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;2  baños;65  m²;Apartamento a 50 metros de la Playa. La vivienda dispone de 2 habitaciones (una cama de matrimonio de 135 cm. Y el otro dormitorio con 2 camas de...;Hace +30 días;Todopisos;;Cantabria
Duplex en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.V1Vl1m161r1MQ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.1/;39012, Santander, Provincia de Cantabria;2  habitaciones;3  baños;130  m²;DÚPLEX CON PISCINA A UN PASO DE LA PLAYA~Fantástico dúplex en alquiler en pleno Sardinero. *ALQUILER DE TEMPORADA*~A tan solo 5 minutos andando d...;Hace +30 días;Todopisos;1.500€;Cantabria
Casa en alquiler en Arnuero;https://rd.clk.thribee.com/id.clW1NW1yf1e/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.2/;39195, Arnuero, Provincia de Cantabria;3  habitaciones;2  baños;200  m²;Inigualable casa independiente con preciosa finca en Arnuero. Se trata de una espectacular casa con más de 200 metros cuadrados, repartidos en tr...;Hace +30 días;Todopisos;;Cantabria
Duplex en alquiler en Suances, CENTRO;https://rd.clk.thribee.com/id.RUf1NxN1y2/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.3/;39340, Suances, Provincia de Cantabria;3  habitaciones;2  baños;90  m²;Estimados interesados, nos complace presentarles este hermoso piso en alquiler en la encantadora localidad de Suances. Con una ubicación privileg...;Hace +30 días;Todopisos;700€;Cantabria
Apartamento en alquiler en Noja, Ris;https://rd.clk.thribee.com/id.b1tZ1zx181L1q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.4/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;Gestiona Inmobiliaria le ofrece. Apartamento en la Playa de Ris de Noja, con todos los servicios a su alcance y a escasos metros de la Playa de R...;Hace +30 días;Todopisos;1.200€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.j1J1jF-86S/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.5/;39005, Santander, Provincia de Cantabria;2  habitaciones;1  baños;60  m²;Alquilo estupendo piso sardinero temporada julio y agosto. Se alquila para temporada en frente de los campos de Sport del Sardinero. A 200m de la...;Hace +30 días;Todopisos;1.000€;Cantabria
Piso en alquiler en el centro de la ciudad;https://rd.clk.thribee.com/id.1uLq1K16178w/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.6/;39001, Centro, Santander, Provincia de Cantabria;3  habitaciones;1  baños;83  m²;¡En el corazón de Santander, tenemos el piso perfecto para ti! Este inmueble de 83 m² construidos y 75 m² útiles cuenta con 3 dormitorios, baño e...;Hace 21 días;Vadevender;890€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.1WiTu1a1lQB/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.7/;39005, Santander, Provincia de Cantabria;1  habitaciones;1  baños;60  m²;Santander alquilo apartamento por semanas, meses proximo al sardinero a 2m de la playa, se alquila por temporadas, por semanas meses etc, tambien...;Hace +30 días;Todopisos;800€;Cantabria
Apartamento en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.1XWS1dgz1F1G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.8/;39180, Noja, Provincia de Cantabria;1  habitaciones;1  baños;55  m²;GESTIONA INMOBILIARIA le ofrece apartamento totalmente equipado, listo para entrar a vivir. Apartamento de una habitación, salón comedor con coci...;Hace +30 días;Todopisos;500€;Cantabria
Santander 39008 1ES68709-;https://rd.clk.thribee.com/id.1o1NKR1b1jFq/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.9/;39008, Santander, Provincia de Cantabria;-;1  baños;-;TRV68709---. Apartamento tipo estudio en alquiler en Santander. Se alquila monoambiente amueblado en la C. Burgos. Ãtico recientemente reformado...;Hace 19 días;Listanza;1.200€;Cantabria
Piso en alquiler en Santander, Centro;https://rd.clk.thribee.com/id.1p1_18Ht1oeD/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.10/;39008, Centro, Santander, Provincia de Cantabria;1  habitaciones;1  baños;50  m²;Alquilo bonito apartamento a estrenar en el centro cerca del Ayuntamiento. El apartamento es tipo loft ya que tiene los techos altos como si se t...;Hace +30 días;Todopisos;730€;Cantabria
Piso en alquiler en Astillero, El Astillero;https://rd.clk.thribee.com/id.ijP18m1KCy/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.11/;39610, El Astillero, Provincia de Cantabria;2  habitaciones;1  baños;90  m²;Ponemos en alquiler un piso en una zona fantástica y realmente cómodo. Â Nada más entrar ya se nota que el piso es amplio, con un recibidor equip...;Hace +30 días;Todopisos;700€;Cantabria
Piso en alquiler en Santander, Valdenoja;https://rd.clk.thribee.com/id.j21Ew1BH1B/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.12/;39012, Valdenoja, Santander, Provincia de Cantabria;2  habitaciones;2  baños;70  m²;Alquilo precioso duplex en valdenoja, se alquila para la temporada de verano, julio y agosto, se alquila por quincenas, está muy bien comunicado...;Hace +30 días;Todopisos;2.900€;Cantabria
Piso en alquiler en Santander, Dávila-Castros;https://rd.clk.thribee.com/id.kah31V16z6/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.13/;39005, Santander, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;Alquilo bonito piso para la temporada de estudiantes, próximo universidades. Zona muy bien comunicada a un paso de las universidades y de las pla...;Hace 13 días;Todopisos;565€;Cantabria
Chalet en soto de la marina;https://rd.clk.thribee.com/id.4Z1m1o1GJ12s/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.14/;39110, Soto de la Marina, Santa Cruz de Bezana, Provincia de Cantabria;4  habitaciones;3  baños;240  m²;Bonito chalet en Soto de la Marina en a de temporada CURSO ESCOLAR 24-25 Esta distribuido en 4 habitaciones, 3 baños, salón. Comedor, garaje y un...;Hace 7 días;Vadevender;1.200€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.3k1p1k1Iy1n/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.15/;39004, Centro, Santander, Provincia de Cantabria;4  habitaciones;1  baños;106  m²;Disponible desde 1 de septiembre~. Si lo que necesitas es un piso para compartir con compañer@s de clase, con cuatro habitaciones equipadas con s...;Hace 17 días;Todopisos;920€;Cantabria
Sardinero alquiler de piso temporada curso;https://rd.clk.thribee.com/id.1b1O1Z1_Qny11/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.16/;39005, Santander, Provincia de Cantabria;2  habitaciones;1  baños;59  m²;PISO a SARDINERO DE SEPTIEMBRE A JUNIO A un paso de la playa y muy cerca de las universidades, zona muy tranquila pero con todos los servicios a...;Hace 13 días;Vadevender;650€;Cantabria
Piso en alquiler en Santander, Centro;https://rd.clk.thribee.com/id.5P_1n1z1d16E/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.17/;39009, Centro, Santander, Provincia de Cantabria;4  habitaciones;2  baños;100  m²;Alquiler julio, agosto y septiembre (alojamiento turístico. Disponibilidad de alquiler semanal 200€/noche) ~Localizado a un paso de las estacione...;Hace 13 días;Todopisos;2.200€;Cantabria
Piso en alquiler en Santander, Cuatro Caminos;https://rd.clk.thribee.com/id.b1Gj_1e1z1Aw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.18/;39007, Santander, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;Mies de Rial pone en alquiler POR TEMPORADA DE ESTUDIANTES, de septiembre de 2024 a junio de 2025, esta estupenda vivienda con un ubicación estra...;Hace 7 días;Todopisos;680€;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.c1x1N4d1f-B/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.19/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;2  baños;65  m²;Ref. 1061. En Isla situado a escasos 200 metros de las tranquilas playas encontramos este coqueto apartamento distribuido en 2 habitaciones (una...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Santander, Centro;https://rd.clk.thribee.com/id.gXF1E1z1PMQ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.20/;39001, Centro, Santander, Provincia de Cantabria;3  habitaciones;1  baños;100  m²;Alquilo piso amplio para estudiantes centro. Zona a 5m del ayuntamiento, y sin cuestas, con la comodidad de estar en el centro, rodedo de todos l...;Hace +30 días;Todopisos;850€;Cantabria
Piso en alquiler en Santander;https://rd.clk.thribee.com/id.rX1rJ1XZl19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.21/;39010, Santander, Provincia de Cantabria;2  habitaciones;2  baños;101  m²;En el corazón de Santander, te presentamos este espectacular piso en alquiler con todas las comodidades que puedas imaginar. Con dos habitaciones...;Hace +30 días;Todopisos;900€;Cantabria
Piso en alquiler en Santander, General-davila;https://rd.clk.thribee.com/id.rwCm1741ue/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.22/;39003, Santander, Provincia de Cantabria;3  habitaciones;2  baños;107  m²;¡Descubre tu nuevo hogar en General Dávila! ~Este espacioso piso de 96 m² útiles se encuentra en una ubicación privilegiada, justo al lado del co...;Hace 21 días;Todopisos;950€;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.qvP1mz1a1f1T/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.23/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;60  m²;Vivienda situada a 50 metros de la Playa, dispone de 2 de habitaciones con 2 camas de matrimonio, un baño con ducha, salón-comedor y cocina equip...;Hace +30 días;Todopisos;;Cantabria
Alquiler temporal bien ubicado a estrenar;https://rd.clk.thribee.com/id.p181c19ff1q1l/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.24/;39006, Santander, Provincia de Cantabria;2  habitaciones;1  baños;45  m²;Ática Inmobiliaria ofrece en a TEMPORAL un magnífico piso listo para estrenar. Recién reformado, decorado con gusto y estilo moderno, ubicado en...;Hace 14 días;Vadevender;700€;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.rQ1vb1m1gmI/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.39794trovit-web-7fddc9494f-qxkq46692dbe7963a3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.11/cookieid.10212046692dbe77854d3.02062175/pos.25/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;-;Apartamento de con un dormitorio con literas y otra habitación con cama individual, un baño con bañera, salón-comedor y cocina equipada con salid...;Hace +30 días;Todopisos;;Cantabria
¿Interesado en hacer de este espacio tu nuevo centro de operaciones?;https://rd.clk.thribee.com/id.1-41Z1c1gTDx/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.1/;Centro, Santander, Provincia de Cantabria;-;-;38  m²;¿Interesado en hacer de este espacio tu nuevo centro de operaciones? Alquila esta luminosa oficina en el centro neurálgico de Santander, con entr...;Hace +30 días;Solocasa;600€;Cantabria
Piso en alquiler en Suances, Playa;https://rd.clk.thribee.com/id.111P130-bP1P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.2/;39340, Suances, Provincia de Cantabria;3  habitaciones;1  baños;87  m²;¿Estás buscando una vivienda para pasar tus vacaciones en Suances? No busques más, porque tenemos el lugar perfecto para ti. Presentamos este inc...;Hace +30 días;Todopisos;2.700€;Cantabria
Piso en alquiler en Santander, Valdenoja-La Pereda;https://rd.clk.thribee.com/id.121L515b1ISS/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.3/;39005, La Pereda, Santander, Provincia de Cantabria;3  habitaciones;2  baños;110  m²;Exclusivo piso totalmente reformado en primera linea de playa del sardinero. ALQUILER TEMPORAL~Deluxe Santander pone en alquiler en exclusiva, es...;Hace 7 días;Todopisos;2.000€;Cantabria
Posada rural funcionando a pleno rendimiento en rumoroso-polanco -;https://rd.clk.thribee.com/id.121h1C1T1b151-1/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.4/;Polanco, Provincia de Cantabria;8  habitaciones;7  baños;476  m²;ESPAZIO INMOBILIARIO te ofrece una excelente oportunidad que combina una vivienda con un negocio rural funcionando a pleno rendimiento. La propie...;Hace +30 días;Solocasa;;Cantabria
