sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;precio;CCAA
Piso de alto standing de 146 m2 en La Dreta de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1SCg21C51T5/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.17/;Provincia de Barcelona;2  habitaciones;3  baños;146  m²;...los distritos mas emblematicos de Barcelona. Si estas buscando un lugar comodo y elegante para llamar hogar, esta propiedad merece tu atencion...;Hace +30 días;LuxuryEstate;1.400.000€;Barcelona
Piso de alto standing en venta en Sant Gervasi - La Bonanova, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.Ot1b1h1GG181e/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.18/;08002, Provincia de Barcelona;4  habitaciones;3  baños;194  m²;Savills tiene el placer de presentarles este magnifico piso en el prestigioso barrio de Sant Gervasi, conocido por su caracter residencial y...;Hace +30 días;LuxuryEstate;1.425.000€;Barcelona
Piso de alto standing de 205 m2 en Sant Gervasi - Galvany, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.d-A1l1sNU1A/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.19/;08009, Provincia de Barcelona;3  habitaciones;3  baños;205  m²;Savills le presenta este fantastico apartamento ubicado en una de las zonas mas exclusivas de Barcelona, este imponente piso en la calle...;Hace +30 días;LuxuryEstate;1.250.000€;Barcelona
Piso de lujo de 110 m2 en Sant Gervasi - Galvany, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.-j1-4N-1B1r/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.20/;08008, Provincia de Barcelona;3  habitaciones;2  baños;110  m²;"Piso recien reformado de 110m2 construidos en la Calle Ganduxer; consta de 3 habitaciones y 2 banos. La propiedad, recientemente reformada...";Hace +30 días;LuxuryEstate;845.000€;Barcelona
Piso de alto standing de 158 m2 en venta en Les Corts, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.zD41oIh21S/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.21/;Provincia de Barcelona;5  habitaciones;2  baños;158  m²;Savills presenta un precioso piso de 158 m² en Avenida Sarria, muy cerca de la Diagonal. Actualmente, esta en proceso de reforma y se puede...;Hace +30 días;LuxuryEstate;750.000€;Barcelona
Piso exclusivo de 125 m2 en venta en L'Antiga Esquerra de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1mW1J1f1M1rwc/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.22/;08022, Provincia de Barcelona;4  habitaciones;2  baños;125  m²;Savills presenta esta excelente oportunidad para adquirir un encantador apartamento en una de las zonas mas exclusivas de Barcelona. Esta...;Hace 2 días;LuxuryEstate;894.000€;Barcelona
Piso de lujo en venta en Sant Gervasi - Galvany, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.V1R1Aj1Jv1P1f/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.23/;Provincia de Barcelona;5  habitaciones;4  baños;200  m²;Piso de lujo a rehabilitar de 200m2, con 3 plazas de parking, trastero y zona comunitaria con gimnasio y piscina incluidos en el precio...;Hace +1 año;LuxuryEstate;1.100.000€;Barcelona
Piso exclusivo de 145 m2 en venta en L'Antiga Esquerra de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.X1K1OmOX1K1u/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.24/;08008, Provincia de Barcelona;3  habitaciones;3  baños;145  m²;"En venta piso recien reformado de 145m2 con una agradable terraza y 2 balcones; consta de 3 habitaciones y 2 banos, situado en L' Antiga...";Hace 22 días;LuxuryEstate;1.070.000€;Barcelona
Piso exclusivo de 512 m2 en venta en Turo Parc, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.81uzz_1lL1C/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4135trovit-web-7f7dc96976-85sgg6686e3bc4b471/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.2/cookieid.10212046686e3bc3c4715.08979357/pos.25/;08002, Provincia de Barcelona;10  habitaciones;4  baños;512  m²;...de las zonas mas distinguidas de Barcelona, y cuenta con servicio de conserjeria. No dude en contactar con Savills para visitar esta propiedad...;Hace +30 días;LuxuryEstate;4.500.000€;Barcelona
Piso exclusivo en venta en La Dreta de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.111a181U1n41NP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.1/;Provincia de Barcelona;2  habitaciones;2  baños;113  m²;Descubra la elegancia contemporanea y la comodidad excepcional de estos exclusivos pisos de obra nueva, situados en un edificio rehabilitado...;Hace +30 días;LuxuryEstate;1.050.000€;Barcelona
Piso exclusivo de 96 m2 en venta en La Sagrada Familia, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.BbA1L1Fa1ua/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.2/;08008, Provincia de Barcelona;3  habitaciones;2  baños;96  m²;Savills presenta este magnifico piso recien reformado, ubicado en una historica Finca Regia de 1930 con ascensor. Situado en una 2ª planta...;Hace 22 días;LuxuryEstate;649.000€;Barcelona
Piso exclusivo de 200 m2 en venta en Sarria, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1801617n01M1a/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.3/;Provincia de Barcelona;5  habitaciones;3  baños;200  m²;...de 28 m2 orientada a mar y vistas a la exclusiva zona comunitaria, en el barrio de Sarria. Ubicada en una de las mejores zonas de Barcelona...;Hace +30 días;LuxuryEstate;1.560.000€;Barcelona
Piso de alto standing en venta en La Dreta de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.zNX9k1wC9/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.4/;Provincia de Barcelona;2  habitaciones;2  baños;112  m²;...lo cual permite un rapidos desplazamiento a cualquier punto de Barcelona. Contactanos para recibir mas informaciones u organizar una visita...;Hace +30 días;LuxuryEstate;850.000€;Barcelona
Piso exclusivo de 150 m2 en venta en Sant Gervasi - Galvany, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.NKw1F1e1E1Cc/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.5/;08008, Provincia de Barcelona;4  habitaciones;2  baños;150  m²;Savills presenta precioso atico de 150 m² en una finca de arquitecto de prestigio en una ubicacion privilegiada de Barcelona muy cerca del...;Hace 19 días;LuxuryEstate;1.090.000€;Barcelona
Piso de lujo de 251 m2 en La Dreta de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.E1gJ1R1M8i1_/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.6/;Provincia de Barcelona;3  habitaciones;2  baños;251  m²;...Barcelona a pasos de Passeig de Gracia, ofrece todos los servicios al alcance de su mano. Disfruta de la maravillosa arquitectura de sus...;Hace +1 año;LuxuryEstate;2.700.000€;Barcelona
Piso de lujo de 79 m2 en venta en paseo de gracia, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.dt6mn1-Of/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.7/;Provincia de Barcelona;-;2  baños;79  m²;...Puig i Cadafalch a principios del siglo XX y representa un típico edificio modernista en el Rectángulo Dorado de la ciudad de Barcelona...;Hace +1 año;LuxuryEstate;920.000€;Barcelona
Piso de alto standing de 105 m2 en La Nova Esquerra de L'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.01g1bphM1p11/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.8/;08008, Provincia de Barcelona;3  habitaciones;2  baños;105  m²;...piso asegura un excelente aislamiento termico y acustico. Ademas, dispone de bomba de frio y calor por conducto, parquet laminado de gama...;Hace 8 días;LuxuryEstate;786.000€;Barcelona
Piso exclusivo de 263 m2 en venta en Les Tres Torres, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.ue1jGjrB13/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.9/;Provincia de Barcelona;4  habitaciones;3  baños;263  m²;Savills tiene el placer de presentarles esta increible oportunidad. Encontraras este espectacular piso, en la ultima planta, en una zona...;Hace +30 días;LuxuryEstate;1.395.000€;Barcelona
Piso de alto standing de 123 m2 en venta en Turo Parc, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.lI1mSI1o1kj/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.10/;08008, Provincia de Barcelona;3  habitaciones;2  baños;123  m²;...tres habitaciones exteriores: una suite con bano privado y ducha, una espaciosa habitacion doble y un dormitorio mediano grande. Ademas, el piso...;Hace 7 días;LuxuryEstate;775.000€;Barcelona
Piso de lujo de 190 m2 en venta en Les Tres Torres, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.JXGu1oPs17/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.11/;Provincia de Barcelona;3  habitaciones;-;190  m²;Savills tiene el placer de presentarles este piso en el barrio de Tres Torres. Piso de 190m² situado en la tranquila y privilegiada zona de...;Hace +30 días;LuxuryEstate;1.100.000€;Barcelona
Piso exclusivo en venta en L'Antiga Esquerra de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.C28upJ1D1c/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.12/;Provincia de Barcelona;4  habitaciones;1  baños;131  m²;Savills se complace en presentar este piso modernista de 131 m2 en el Eixample Izquierdo. La vivienda es una piso pasante con un gran salon...;Hace +30 días;LuxuryEstate;699.000€;Barcelona
Piso de lujo de 299 m2 en La Dreta de l'Eixample, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1KR41Ls1S1nf/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.13/;08008, Provincia de Barcelona;4  habitaciones;5  baños;299  m²;Este piso en Eixample Dreta, en una finca regia modernista, ofrece un toque de elegancia y comodidad. El recibidor con suelo hidraulico da la...;Hace +30 días;LuxuryEstate;5.500.000€;Barcelona
Villa / Chalet de lujo de 589 m2 en venta en Sarria, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1Q1qq1T1Pw1Cw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.14/;Provincia de Barcelona;6  habitaciones;6  baños;589  m²;Savills presenta esta lujosa residencia unifamiliar ubicada en uno de los vecindarios mas distinguidos de Barcelona. Ofrece una excelente...;Hace +30 días;LuxuryEstate;3.790.000€;Barcelona
Piso de lujo de 135 m2 en venta en El Gotic, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.B1bL1p1f91Xe/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.15/;Provincia de Barcelona;3  habitaciones;3  baños;135  m²;...que integra el salon-comedor y una cocina abierta. Este ambiente se destaca por su luminosidad gracias a las amplias ventanas que van de piso...;Hace +30 días;LuxuryEstate;628.000€;Barcelona
Piso de lujo en Diagonal Mar i El Front Maritim del Poblenou, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1l1L1C131-1N1DZ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.16/;Provincia de Barcelona;1  habitaciones;2  baños;100  m²;Piso de 100 m2 construidos con vistas directas al mar. Ofrece una habitacion suite con terraza. Gran salon comedor con cocina abierta y aseo...;Hace +1 año;LuxuryEstate;1.150.000€;Barcelona
Piso de lujo de 165 m2 en Sant Gervasi - La Bonanova, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.N1qI1Q-o1l1f/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.17/;Provincia de Barcelona;4  habitaciones;2  baños;165  m²;Savills presenta un precioso piso de 165 m² alto con mucha luz y con vistas despejadas en Muntaner, en el barrio de la Bonanova. Actualmente...;Hace +30 días;LuxuryEstate;950.000€;Barcelona
Piso de alto standing de 500 m2 en Sant Gervasi - La Bonanova, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1c5-1ho1WLe/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.18/;Provincia de Barcelona;5  habitaciones;3  baños;500  m²;Un piso impecable con 500 m2 construidos y 45 m2 de terraza en una finca muy exclusiva con pocos vecinos y zona comunitaria con piscina. Una...;Hace +30 días;LuxuryEstate;4.500.000€;Barcelona
Piso de alto standing en Diagonal Mar i El Front Maritim del Poblenou, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1vF1KJ41p10O/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.19/;Provincia de Barcelona;2  habitaciones;2  baños;98  m²;...y una terraza de 17m2 aproximadamente. Los apartamentos de lujo de diseno impecable inundados de luz natural gracias a las ventanas del piso...;Hace +1 año;LuxuryEstate;1.200.000€;Barcelona
Piso de alto standing de 79 m2 en venta en Pedralbes, Barcelona, Provincia de Barcelona, Cataluña;https://rd.clk.thribee.com/id.1z1AVmWL2H/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.4824trovit-web-7f7dc96976-m8lf66686e3bf3bac5/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.3/cookieid.10201116686e3bf264c66.40282757/pos.20/;Provincia de Barcelona;2  habitaciones;2  baños;79  m²;Piso recien reformado ubicado en una de las zonas mas exclusivas de la ciudad. Cuenta con 2 habitaciones dobles, una de ellas en suite, y 2...;Hace +30 días;LuxuryEstate;610.000€;Barcelona
